"timestamp [UTC]",message,severityLevel,itemType,customDimensions,"operation_Id","operation_ParentId","client_Type","client_IP","client_City","client_StateOrProvince","client_CountryOrRegion","cloud_RoleName","cloud_RoleInstance",appId,appName,iKey,sdkVersion,itemId,itemCount
"8/15/2025, 7:38:51.363 PM","Starting JobHost",1,trace,"{""ProcessId"":""57"",""HostInstanceId"":""550b8b7e-d2d6-4aea-bab8-fe72df2f7ee0"",""prop__{OriginalFormat}"":""Starting JobHost"",""LogLevel"":""Information"",""Category"":""Microsoft.Azure.WebJobs.Hosting.JobHostService""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830022050542","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","8f9aa014-7a0f-11f0-8586-6045bddcaac5",1
"8/15/2025, 7:38:51.363 PM","Starting Host (HostId=weathercrawler, InstanceId=550b8b7e-d2d6-4aea-bab8-fe72df2f7ee0, Version=4.1041.200.1, ProcessId=57, AppDomainId=1, InDebugMode=True, InDiagnosticMode=False, FunctionsExtensionVersion=~4)",1,trace,"{""ProcessId"":""57"",""HostInstanceId"":""550b8b7e-d2d6-4aea-bab8-fe72df2f7ee0"",""prop__{OriginalFormat}"":""Starting Host (HostId={hostId}, InstanceId={instanceId}, Version={version}, ProcessId={processId}, AppDomainId={appDomainId}, InDebugMode={inDebugMode}, InDiagnosticMode={inDiagnosticMode}, FunctionsExtensionVersion={extensionVersion})"",""LogLevel"":""Information"",""Category"":""Host.Startup"",""EventId"":""401"",""EventName"":""StartingHost"",""prop__hostId"":""weathercrawler"",""prop__extensionVersion"":""~4"",""prop__inDiagnosticMode"":""False"",""prop__inDebugMode"":""True"",""prop__appDomainId"":""1"",""prop__processId"":""57"",""prop__instanceId"":""550b8b7e-d2d6-4aea-bab8-fe72df2f7ee0"",""prop__version"":""4.1041.200.1""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830022050542","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","8f9aa015-7a0f-11f0-8586-6045bddcaac5",1
"8/15/2025, 7:38:51.364 PM","Loading functions metadata",1,trace,"{""ProcessId"":""57"",""HostInstanceId"":""550b8b7e-d2d6-4aea-bab8-fe72df2f7ee0"",""prop__{OriginalFormat}"":""Loading functions metadata"",""LogLevel"":""Information"",""Category"":""Host.Startup"",""EventId"":""314"",""EventName"":""FunctionMetadataManagerLoadingFunctionsMetadata""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830022050542","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","8f9aa017-7a0f-11f0-8586-6045bddcaac5",1
"8/15/2025, 7:38:51.368 PM","Reading functions metadata (Custom)",1,trace,"{""ProcessId"":""57"",""HostInstanceId"":""550b8b7e-d2d6-4aea-bab8-fe72df2f7ee0"",""prop__{OriginalFormat}"":""Reading functions metadata ({provider})"",""LogLevel"":""Information"",""Category"":""Host.Startup"",""EventId"":""326"",""EventName"":""ReadingFunctionMetadataFromProvider"",""prop__provider"":""Custom""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830022050542","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","8f9aa018-7a0f-11f0-8586-6045bddcaac5",1
"8/15/2025, 7:38:51.368 PM","0 functions found (Custom)",1,trace,"{""ProcessId"":""57"",""HostInstanceId"":""550b8b7e-d2d6-4aea-bab8-fe72df2f7ee0"",""prop__{OriginalFormat}"":""{count} functions found ({provider})"",""LogLevel"":""Information"",""Category"":""Host.Startup"",""EventId"":""327"",""EventName"":""FunctionsReturnedByProvider"",""prop__provider"":""Custom"",""prop__count"":""0""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830022050542","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","8f9aa01a-7a0f-11f0-8586-6045bddcaac5",1
"8/15/2025, 7:38:51.369 PM","0 functions loaded",1,trace,"{""ProcessId"":""57"",""HostInstanceId"":""550b8b7e-d2d6-4aea-bab8-fe72df2f7ee0"",""prop__{OriginalFormat}"":""{count} functions loaded"",""LogLevel"":""Information"",""Category"":""Host.Startup"",""EventId"":""315"",""EventName"":""FunctionMetadataManagerFunctionsLoaded"",""prop__count"":""0""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830022050542","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","8f9aa01b-7a0f-11f0-8586-6045bddcaac5",1
"8/15/2025, 7:38:51.372 PM","Generating 0 job function(s)",1,trace,"{""ProcessId"":""57"",""HostInstanceId"":""550b8b7e-d2d6-4aea-bab8-fe72df2f7ee0"",""prop__{OriginalFormat}"":""Generating 0 job function(s)"",""LogLevel"":""Information"",""Category"":""Host.Startup""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830022050542","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","8f9aa01c-7a0f-11f0-8586-6045bddcaac5",1
"8/15/2025, 7:38:51.373 PM","No job functions found. Try making your job classes and methods public. If you're using binding extensions (e.g. Azure Storage, ServiceBus, Timers, etc.) make sure you've called the registration method for the extension(s) in your startup code (e.g. builder.AddAzureStorage(), builder.AddServiceBus(), builder.AddTimers(), etc.).",2,trace,"{""ProcessId"":""57"",""HostInstanceId"":""550b8b7e-d2d6-4aea-bab8-fe72df2f7ee0"",""prop__{OriginalFormat}"":""No job functions found. Try making your job classes and methods public. If you're using binding extensions (e.g. Azure Storage, ServiceBus, Timers, etc.) make sure you've called the registration method for the extension(s) in your startup code (e.g. builder.AddAzureStorage(), builder.AddServiceBus(), builder.AddTimers(), etc.)."",""LogLevel"":""Warning"",""Category"":""Host.Startup""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830022050542","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","8f9aa01e-7a0f-11f0-8586-6045bddcaac5",1
"8/15/2025, 7:38:51.374 PM","HttpOptions
{
  ""DynamicThrottlesEnabled"": false,
  ""EnableChunkedRequestBinding"": false,
  ""MaxConcurrentRequests"": -1,
  ""MaxOutstandingRequests"": -1,
  ""RoutePrefix"": ""api""
}",1,trace,"{""ProcessId"":""57"",""HostInstanceId"":""550b8b7e-d2d6-4aea-bab8-fe72df2f7ee0"",""prop__{OriginalFormat}"":""HttpOptions\n{\n  \""DynamicThrottlesEnabled\"": false,\n  \""EnableChunkedRequestBinding\"": false,\n  \""MaxConcurrentRequests\"": -1,\n  \""MaxOutstandingRequests\"": -1,\n  \""RoutePrefix\"": \""api\""\n}"",""LogLevel"":""Information"",""Category"":""Microsoft.Azure.WebJobs.Hosting.OptionsLoggingService""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830022050542","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","8f9aa01f-7a0f-11f0-8586-6045bddcaac5",1
"8/15/2025, 7:38:51.375 PM","Initializing function HTTP routes
No HTTP routes mapped",1,trace,"{""ProcessId"":""57"",""HostInstanceId"":""550b8b7e-d2d6-4aea-bab8-fe72df2f7ee0"",""prop__{OriginalFormat}"":""Initializing function HTTP routes\nNo HTTP routes mapped"",""LogLevel"":""Information"",""Category"":""Microsoft.Azure.WebJobs.Script.WebHost.WebScriptHostHttpRoutesManager""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830022050542","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","8f9aa020-7a0f-11f0-8586-6045bddcaac5",1
"8/15/2025, 7:38:51.375 PM","Host initialized (11ms)",1,trace,"{""ProcessId"":""57"",""HostInstanceId"":""550b8b7e-d2d6-4aea-bab8-fe72df2f7ee0"",""prop__{OriginalFormat}"":""Host initialized ({ms}ms)"",""LogLevel"":""Information"",""Category"":""Host.Startup"",""EventId"":""412"",""EventName"":""ScriptHostInitialized"",""prop__ms"":""11""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830022050542","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","8f9aa022-7a0f-11f0-8586-6045bddcaac5",1
"8/15/2025, 7:38:51.376 PM","Host started (12ms)",1,trace,"{""ProcessId"":""57"",""HostInstanceId"":""550b8b7e-d2d6-4aea-bab8-fe72df2f7ee0"",""prop__{OriginalFormat}"":""Host started ({ms}ms)"",""LogLevel"":""Information"",""Category"":""Host.Startup"",""EventId"":""413"",""EventName"":""ScriptHostStarted"",""prop__ms"":""12""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830022050542","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","8f9aa023-7a0f-11f0-8586-6045bddcaac5",1
"8/15/2025, 7:38:51.377 PM","Job host started",1,trace,"{""ProcessId"":""57"",""HostInstanceId"":""550b8b7e-d2d6-4aea-bab8-fe72df2f7ee0"",""prop__{OriginalFormat}"":""Job host started"",""LogLevel"":""Information"",""Category"":""Host.Startup""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830022050542","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","8f9aa024-7a0f-11f0-8586-6045bddcaac5",1
"8/15/2025, 7:41:46.386 PM","Host lock lease acquired by instance ID '000000000000000000000000B87E06F3'.",1,trace,"{""ProcessId"":""57"",""HostInstanceId"":""550b8b7e-d2d6-4aea-bab8-fe72df2f7ee0"",""prop__{OriginalFormat}"":""Host lock lease acquired by instance ID '{websiteInstanceId}'."",""LogLevel"":""Information"",""EventId"":""337"",""Category"":""Host.General"",""EventName"":""PrimaryHostCoordinatorLockLeaseAcquired"",""prop__websiteInstanceId"":""000000000000000000000000B87E06F3""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830022050542","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","f83780a9-7a0f-11f0-8586-7c1e5216f000",1
"8/15/2025, 7:42:37.232 PM","Host lock lease acquired by instance ID '000000000000000000000000E9657774'.",1,trace,"{""ProcessId"":""59"",""HostInstanceId"":""2860ddff-abb0-4e06-bf43-4020051fe7b8"",""prop__{OriginalFormat}"":""Host lock lease acquired by instance ID '{websiteInstanceId}'."",""LogLevel"":""Information"",""EventId"":""337"",""Category"":""Host.General"",""EventName"":""PrimaryHostCoordinatorLockLeaseAcquired"",""prop__websiteInstanceId"":""000000000000000000000000E9657774""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908823427522793","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","1a9a6573-7a10-11f0-8588-7c1e5245db9a",1
"8/15/2025, 7:45:31.293 PM","Initializing Warmup Extension.",1,trace,"{""ProcessId"":""52"",""HostInstanceId"":""21313564-348f-445f-b3cf-210f34bad243"",""prop__{OriginalFormat}"":""Initializing Warmup Extension."",""LogLevel"":""Information"",""Category"":""Host.Triggers.Warmup""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830180580383","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","801e2591-7a10-11f0-8588-7c1e5219238b",1
"8/15/2025, 7:45:31.304 PM","Initializing Host. OperationId: '9677658a-553e-4358-a70b-943b8056881f'.",1,trace,"{""prop__operationId"":""9677658a-553e-4358-a70b-943b8056881f"",""ProcessId"":""52"",""HostInstanceId"":""21313564-348f-445f-b3cf-210f34bad243"",""prop__{OriginalFormat}"":""Initializing Host. OperationId: '{operationId}'."",""LogLevel"":""Information"",""EventId"":""503"",""Category"":""Host.Startup"",""EventName"":""Initializing""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830180580383","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","801e2596-7a10-11f0-8588-7c1e5219238b",1
"8/15/2025, 7:45:31.305 PM","Host initialization: ConsecutiveErrors=0, StartupCount=3, OperationId=9677658a-553e-4358-a70b-943b8056881f",1,trace,"{""prop__startCount"":""3"",""prop__operationId"":""9677658a-553e-4358-a70b-943b8056881f"",""prop__attemptCount"":""0"",""ProcessId"":""52"",""HostInstanceId"":""21313564-348f-445f-b3cf-210f34bad243"",""prop__{OriginalFormat}"":""Host initialization: ConsecutiveErrors={attemptCount}, StartupCount={startCount}, OperationId={operationId}"",""LogLevel"":""Information"",""EventId"":""504"",""Category"":""Host.Startup"",""EventName"":""Initialization""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830180580383","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","801e2599-7a10-11f0-8588-7c1e5219238b",1
"8/15/2025, 7:45:31.311 PM","Traceback (most recent call last):",1,trace,"{""ProcessId"":""52"",""HostInstanceId"":""21313564-348f-445f-b3cf-210f34bad243"",""prop__{OriginalFormat}"":""Traceback (most recent call last):"",""LogLevel"":""Information"",""Category"":""Host.Function.Console""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830180580383","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","801e259c-7a10-11f0-8588-7c1e5219238b",1
"8/15/2025, 7:45:31.311 PM","File ""/azure-functions-host/workers/python/3.12/LINUX/X64/azure_functions_worker/utils/wrappers.py"", line 44, in call",1,trace,"{""prop__{OriginalFormat}"":""File \""/azure-functions-host/workers/python/3.12/LINUX/X64/azure_functions_worker/utils/wrappers.py\"", line 44, in call"",""ProcessId"":""52"",""HostInstanceId"":""21313564-348f-445f-b3cf-210f34bad243"",""LogLevel"":""Information"",""Category"":""Host.Function.Console""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830180580383","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","801e259e-7a10-11f0-8588-7c1e5219238b",1
"8/15/2025, 7:45:31.311 PM","return func(*args, **kwargs)",1,trace,"{""prop__{OriginalFormat}"":""return func(*args, **kwargs)"",""ProcessId"":""52"",""HostInstanceId"":""21313564-348f-445f-b3cf-210f34bad243"",""LogLevel"":""Information"",""Category"":""Host.Function.Console""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830180580383","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","801e25a0-7a10-11f0-8588-7c1e5219238b",1
"8/15/2025, 7:45:31.311 PM","^^^^^^^^^^^^^^^^^^^^^",1,trace,"{""prop__{OriginalFormat}"":""^^^^^^^^^^^^^^^^^^^^^"",""ProcessId"":""52"",""HostInstanceId"":""21313564-348f-445f-b3cf-210f34bad243"",""LogLevel"":""Information"",""Category"":""Host.Function.Console""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830180580383","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","801e25a2-7a10-11f0-8588-7c1e5219238b",1
"8/15/2025, 7:45:31.311 PM","File ""/azure-functions-host/workers/python/3.12/LINUX/X64/azure_functions_worker/loader.py"", line 244, in index_function_app",1,trace,"{""prop__{OriginalFormat}"":""File \""/azure-functions-host/workers/python/3.12/LINUX/X64/azure_functions_worker/loader.py\"", line 244, in index_function_app"",""ProcessId"":""52"",""HostInstanceId"":""21313564-348f-445f-b3cf-210f34bad243"",""LogLevel"":""Information"",""Category"":""Host.Function.Console""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830180580383","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","801e25a3-7a10-11f0-8588-7c1e5219238b",1
"8/15/2025, 7:45:31.311 PM","imported_module = importlib.import_module(module_name)",1,trace,"{""prop__{OriginalFormat}"":""imported_module = importlib.import_module(module_name)"",""ProcessId"":""52"",""HostInstanceId"":""21313564-348f-445f-b3cf-210f34bad243"",""LogLevel"":""Information"",""Category"":""Host.Function.Console""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830180580383","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","801e25a5-7a10-11f0-8588-7c1e5219238b",1
"8/15/2025, 7:45:31.311 PM","^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^",1,trace,"{""prop__{OriginalFormat}"":""^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^"",""ProcessId"":""52"",""HostInstanceId"":""21313564-348f-445f-b3cf-210f34bad243"",""LogLevel"":""Information"",""Category"":""Host.Function.Console""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830180580383","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","801e25a8-7a10-11f0-8588-7c1e5219238b",1
"8/15/2025, 7:45:31.311 PM","File ""/opt/python/3/lib/python3.12/importlib/__init__.py"", line 90, in import_module",1,trace,"{""prop__{OriginalFormat}"":""File \""/opt/python/3/lib/python3.12/importlib/__init__.py\"", line 90, in import_module"",""ProcessId"":""52"",""HostInstanceId"":""21313564-348f-445f-b3cf-210f34bad243"",""LogLevel"":""Information"",""Category"":""Host.Function.Console""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830180580383","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","801e25aa-7a10-11f0-8588-7c1e5219238b",1
"8/15/2025, 7:45:31.311 PM","return _bootstrap._gcd_import(name[level:], package, level)",1,trace,"{""prop__{OriginalFormat}"":""return _bootstrap._gcd_import(name[level:], package, level)"",""ProcessId"":""52"",""HostInstanceId"":""21313564-348f-445f-b3cf-210f34bad243"",""LogLevel"":""Information"",""Category"":""Host.Function.Console""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830180580383","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","801e25ab-7a10-11f0-8588-7c1e5219238b",1
"8/15/2025, 7:45:31.311 PM","^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^",1,trace,"{""prop__{OriginalFormat}"":""^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^"",""ProcessId"":""52"",""HostInstanceId"":""21313564-348f-445f-b3cf-210f34bad243"",""LogLevel"":""Information"",""Category"":""Host.Function.Console""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830180580383","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","801e25ad-7a10-11f0-8588-7c1e5219238b",1
"8/15/2025, 7:45:31.311 PM","File ""<frozen importlib._bootstrap>"", line 1387, in _gcd_import",1,trace,"{""prop__{OriginalFormat}"":""File \""<frozen importlib._bootstrap>\"", line 1387, in _gcd_import"",""ProcessId"":""52"",""HostInstanceId"":""21313564-348f-445f-b3cf-210f34bad243"",""LogLevel"":""Information"",""Category"":""Host.Function.Console""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830180580383","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","801e25af-7a10-11f0-8588-7c1e5219238b",1
"8/15/2025, 7:45:31.311 PM","File ""<frozen importlib._bootstrap>"", line 1360, in _find_and_load",1,trace,"{""prop__{OriginalFormat}"":""File \""<frozen importlib._bootstrap>\"", line 1360, in _find_and_load"",""ProcessId"":""52"",""HostInstanceId"":""21313564-348f-445f-b3cf-210f34bad243"",""LogLevel"":""Information"",""Category"":""Host.Function.Console""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830180580383","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","801e25b1-7a10-11f0-8588-7c1e5219238b",1
"8/15/2025, 7:45:31.311 PM","File ""<frozen importlib._bootstrap>"", line 1331, in _find_and_load_unlocked",1,trace,"{""prop__{OriginalFormat}"":""File \""<frozen importlib._bootstrap>\"", line 1331, in _find_and_load_unlocked"",""ProcessId"":""52"",""HostInstanceId"":""21313564-348f-445f-b3cf-210f34bad243"",""LogLevel"":""Information"",""Category"":""Host.Function.Console""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830180580383","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","801e25b2-7a10-11f0-8588-7c1e5219238b",1
"8/15/2025, 7:45:31.311 PM","File ""<frozen importlib._bootstrap>"", line 935, in _load_unlocked",1,trace,"{""prop__{OriginalFormat}"":""File \""<frozen importlib._bootstrap>\"", line 935, in _load_unlocked"",""ProcessId"":""52"",""HostInstanceId"":""21313564-348f-445f-b3cf-210f34bad243"",""LogLevel"":""Information"",""Category"":""Host.Function.Console""}",,,PC,"0.0.0.0",,,,weathercrawler,"5E1095C7-638908830180580383","321692c3-b6a0-48aa-81af-95052d414534","/subscriptions/4b6eeb8f-d09a-4d05-bd9c-705cd7509dd3/resourcegroups/climaguate_rg/providers/microsoft.insights/components/weathercrawler","2d020a19-5b68-487b-bc9b-b65001e423e1","azurefunctions: 4.1041.200.1","801e25b3-7a10-11f0-8588-7c1e5219238b",1
